Open,High,Low,Close,Volume,Real_Class,Predicted_Class
1.2581,1.25973,1.25647,1.25731,28388.0,-1.0,2.0
1.25701,1.25736,1.25589,1.25685,28385.1992,-2.0,0.0
1.25662,1.2589,1.2545899999999999,1.25468,27042.4004,2.0,0.0
1.25442,1.2569,1.25383,1.25623,26333.9004,-1.0,0.0
1.25615,1.2576200000000002,1.2541799999999999,1.25559,27578.0,1.0,0.0
1.25583,1.2565899999999999,1.25406,1.25633,242712.4063,-2.0,2.0
1.25637,1.2574299999999998,1.2543600000000001,1.25505,113323.8984,-2.0,2.0
1.2547700000000002,1.25511,1.25225,1.2526700000000002,120979.7969,2.0,0.0
1.25258,1.25488,1.25239,1.25425,87237.8984,-2.0,0.0
1.25433,1.25447,1.25263,1.25306,53929.3984,2.0,2.0
1.25347,1.2543600000000001,1.2525600000000001,1.25407,26956.0,0.0,2.0
1.25423,1.25522,1.25369,1.25433,27844.4004,0.0,0.0
1.25423,1.2555,1.254,1.25427,26879.0,-2.0,2.0
1.2540799999999999,1.25435,1.25165,1.25175,25269.9004,0.0,0.0
1.25194,1.25386,1.25072,1.25166,26999.5996,-1.0,2.0
1.25196,1.25196,1.2506700000000002,1.2509299999999999,27638.9004,1.0,0.0
1.251,1.25179,1.25054,1.25124,28478.1992,2.0,0.0
1.25116,1.2533299999999998,1.25104,1.25299,26400.9004,2.0,2.0
1.25315,1.2544,1.25285,1.25413,28617.3008,1.0,0.0
1.25406,1.25516,1.25367,1.2546700000000002,28248.3008,-2.0,0.0
1.25483,1.25599,1.25311,1.25346,25367.4004,2.0,2.0
1.25353,1.2548700000000002,1.25171,1.2544799999999998,26189.5996,0.0,0.0
1.25421,1.25538,1.2532299999999998,1.25474,26538.6992,-1.0,0.0
1.25501,1.25609,1.2540200000000001,1.2544,26374.5,-1.0,0.0
1.25452,1.25489,1.2534299999999998,1.25391,26366.9004,-1.0,2.0
1.25378,1.2543600000000001,1.2524600000000001,1.25324,27159.4004,-1.0,2.0
1.2534,1.2540799999999999,1.25195,1.2525899999999999,26536.0996,-2.0,2.0
1.2521799999999998,1.25465,1.25032,1.25041,27994.6992,2.0,0.0
1.24952,1.25245,1.24929,1.2517,27243.3008,2.0,2.0
1.25173,1.25536,1.2514399999999999,1.25505,246143.7969,-1.0,2.0
